date,601899.XSHG,600519.XSHG,601169.XSHG,002202.XSHE,601618.XSHG,002236.XSHE,601088.XSHG,000725.XSHE,603993.XSHG,000001.XSHE,600196.XSHG,601288.XSHG,600332.XSHG,601800.XSHG,002142.XSHE,000568.XSHE,601989.XSHG,600406.XSHG,000858.XSHE,002007.XSHE,600009.XSHG,000876.XSHE,601328.XSHG,600585.XSHG,600028.XSHG,600893.XSHG,600309.XSHG,601377.XSHG,601998.XSHG,000157.XSHE,601006.XSHG,601628.XSHG,600276.XSHG,601009.XSHG,600048.XSHG,600547.XSHG,600383.XSHG,601186.XSHG,601390.XSHG,600000.XSHG,600837.XSHG,601888.XSHG,000002.XSHE,600588.XSHG,600660.XSHG,600104.XSHG,000425.XSHE,600111.XSHG,000768.XSHE,600741.XSHG,601988.XSHG,000538.XSHE,601766.XSHG,600900.XSHG,600050.XSHG,601668.XSHG,000063.XSHE,600015.XSHG,601336.XSHG,600016.XSHG,600795.XSHG,601601.XSHG,601901.XSHG,601111.XSHG,002304.XSHE,601818.XSHG,002594.XSHE,601166.XSHG,601318.XSHG,002415.XSHE,601939.XSHG,601688.XSHG,600690.XSHG,000625.XSHE,002230.XSHE,600019.XSHG,600085.XSHG,000333.XSHE,000338.XSHE,600036.XSHG,601669.XSHG,000069.XSHE,600010.XSHG,002241.XSHE,600030.XSHG,000963.XSHE,600018.XSHG,600115.XSHG,601857.XSHG,600029.XSHG,600999.XSHG,601398.XSHG,600886.XSHG,601600.XSHG,000651.XSHE,600887.XSHG,601633.XSHG,600031.XSHG,000776.XSHE,000100.XSHE,600362.XSHG,000895.XSHE
2016-11-17,-0.003205128,-0.006734248,0,0.009354537,0.101010101,0,0.005165289,-0.004081633,0.007894737,-0.001206273,0.000899685,0,-0.005742049,0.014011799,0,-0.009663446,0.034379671,0.015853659,0.002278646,-0.004098361,-0.00813323,0,-0.002645503,0.00376506,0,0.003584229,-0.005661713,0,0.002197802,0.005494505,0.006507592,-0.005334627,0,-0.007142857,-0.001430615,-0.003933137,0.012775842,0.013224822,0.005063291,0,0.002734108,0.001916627,0.012314007,-0.0085796,0.022130014,0.001730104,0.006493506,0.003053435,0.013157895,-0.000832639,0,0,0.001207729,0.001,0.045009785,0.034482759,0.009463722,0,-0.001336184,0.001798561,0.007692308,0.000847099,0.004587156,0.016348774,0.001030751,0,0.000367309,-0.00170068,-0.000725163,-0.008397481,0,-0.002794857,0,-0.005398111,-0.011540391,-0.00255102,-0.003387534,0.002276867,0.007407407,0,0.043410853,0.003521127,-0.009433962,0.007183908,0,0.003152916,0.006849315,0.009478673,-0.00172117,0.020661157,0.003631082,0,0.003552398,0.014388489,0.019912881,0.004701142,-0.001085776,0.020100503,0,0,0,0.00065445
2016-11-18,-0.022508039,-0.003353889,0,-0.012974977,-0.020642202,-0.006833713,-0.019527235,-0.016393443,-0.010443864,-0.003623188,-0.004494382,0.004672897,0.001776988,-0.028363636,-0.003590664,-0.002355316,-0.015895954,0,-0.00422215,-0.003527337,-0.002342835,0,0,-0.013503376,-0.006514658,0.001488095,-0.002135231,-0.024489796,-0.004385965,-0.013661202,-0.012931034,0.00487567,-0.007189934,-0.008992806,0.008595989,-0.033070089,-0.013761468,-0.021084337,-0.021410579,0,-0.006816633,-0.005738881,0.026355803,-0.011538462,-0.01623816,0.006908463,-0.009677419,-0.022070015,-0.009276438,-0.0025,0,0,0.021712907,-0.003996004,-0.007490637,0.015555556,-0.0225,-0.002898551,-0.001605566,0,-0.007633588,0.003808718,-0.026255708,-0.022788204,-0.00772267,-0.007352941,-0.008445016,-0.002555366,0.000362845,0,-0.002688172,-0.024103139,-0.006880734,-0.002713704,0.000507614,0.012787724,0.00985724,0.004997728,-0.019607843,-0.001408451,-0.023774146,-0.001754386,-0.004761905,-0.0021398,-0.013995801,0.012572027,-0.015873016,-0.023474178,-0.001724138,-0.026990553,-0.027496382,0,-0.003539823,-0.004728132,-0.014032947,-0.011363636,-0.00326087,-0.019704433,-0.025324274,0,0.03956044,-0.009810334
2016-11-21,0,-0.001628311,0.009124088,0.040375587,0.028103044,-0.002293578,0.003144654,0.0125,-0.002638522,0.006060606,-0.003611738,0,0.004878049,0.01497006,0.010810811,0,0.022026432,-0.016806723,-0.000326158,-0.001769912,0.00704501,0,0.01061008,0.015209125,0.013114754,-0.001485884,-0.008559201,0.0041841,0.022026432,0.008310249,0.006550218,0.078117419,0.007845504,0.014519056,0.012784091,0.008677897,0.004651163,0.019487179,0.009009009,0.003030303,0.001372684,0.003367003,-0.011358025,-0.004863813,-0.006877579,-0.002858776,0.019543974,-0.00311284,0.005149813,-0.000835422,0.008695652,0,0.033057851,0.005015045,0,0.035010941,0.011508951,0.014534884,0.057089252,0.008976661,0.069230769,0.02613828,0.001172333,0.001371742,0.001902456,0.011111111,-0.002406962,0.006831768,0.025389917,0,0.005390836,-0.008041356,0.001154734,0.002721088,0.008117707,-0.005050505,0.030966005,0.016726944,0.0075,0.013399154,0.02739726,0.001757469,0,-0.011436741,0.010645848,-0.002069322,0.004608295,0,0.010362694,0.008321775,0.009672619,0.006535948,0.026642984,0.004750594,0.012376238,-0.007437458,-0.002181025,-0.005025126,0.002534854,0,-0.001585624,-0.00660502
2016-11-22,0.013157895,-0.002029647,0.012658228,-0.001805054,0.004555809,-0.003831418,0.039707419,0.016460905,0.018518519,0.013253012,0.005437245,0.004651163,0.002206531,-0.004424779,0.016042781,0.003035413,0.002873563,-0.006105006,-0.000978793,-0.005910165,-0.00272056,0,0.010498688,-0.003745318,0.012944984,0.001785714,0.002877698,0.025,0.023706897,0.008241758,0.002169197,0.053555356,0.008982036,0.026833631,0.007012623,-0.002024291,0,0.007042254,0,0.002014099,0.001370802,0.02253116,-0.003496503,0.012707722,-0.005540166,-0.006880734,0.003194888,0.011709602,0.000465766,0.010033445,0.004310345,0,-0.006857143,-0.000998004,0.009433962,0.065539112,0.019595449,0.031518625,0.021805274,0.001779359,-0.014388489,-0.000410846,0.031615925,0.004109589,0.000863111,0.018315018,0.001670379,0.005089059,0.006013442,-0.007057163,0.008042895,0,0.008073818,0.004070556,0.00402617,0.032994924,-0.007182501,-0.005335705,0.019851117,0.001391788,0.005925926,0.00877193,0.014354067,0.009399855,0.014044944,-0.002073613,0.006880734,0.012820513,0.025641026,0.001375516,0.011053795,0.003246753,-0.005190311,0.01891253,0.018948655,0.004768392,0,0.008417508,0.014538559,0,0.005293806,-0.007978723
2016-11-23,-0.00974026,0.013219539,0.016071429,-0.018987342,-0.024943311,-0.006923077,-0.018090452,-0.012145749,-0.020779221,0.009512485,-0.003154574,0.00462963,-0.004403347,-0.025925926,0.021052632,0.019502354,-0.008595989,-0.002457002,0.0182887,0.005350773,0,0,0.01038961,0.008270677,0,0.010398099,0.012195122,-0.010840108,0.042105263,-0.008174387,-0.002164502,-0.011960701,-0.004154303,0.038327526,0.029247911,0.005070994,0.054398148,-0.005994006,0,0.015075377,-0.001368925,-0.011720581,-0.003007519,-0.011583012,0.002785515,0.008083141,0.00955414,-0.011574074,0.013500931,0.004139073,0.004291845,0,0.00575374,-0.000999001,-0.029906542,0.013888889,-0.004959702,0.027777778,-0.02382134,0.007104796,-0.00729927,-0.001233046,-0.021566402,-0.009549795,0.020351845,0.014388489,0.023161015,0.015189873,-0.003867792,0.005685856,0.007978723,-0.003474233,0.020594966,0.002702703,-0.010526316,-0.004914005,-0.005590266,0.022351363,-0.01703163,0.0257123,-0.016200295,0.022608696,-0.009433962,0.002148997,-0.00900277,0,0.002277904,-0.007911392,-0.01,-0.008241758,-0.011661808,0.003236246,-0.00173913,-0.006960557,0.099580084,0,-0.004371585,-0.01836394,-0.001246106,0,-0.030542391,0.004021448
2016-11-24,0.003278689,0.01272447,-0.003514938,0.037788018,-0.004651163,0.001549187,0.004094166,-0.012295082,0.031830239,0.002355713,0.003616637,-0.004608295,0.015479876,0.000760456,-0.007731959,-0.009234828,-0.01300578,-0.023399015,0.002886466,-0.007687759,0.002727981,0,0,0.011931394,-0.003194888,-0.015877683,0.026222537,0.005479452,0.002020202,-0.005494505,-0.004338395,0.006485084,0.011323004,-0.003355705,0.00541272,-0.028254289,0.057080132,-0.004020101,-0.00255102,-0.001980198,0.001370802,0.00426945,-0.010558069,0.018554688,0.018055556,0.035509737,-0.003154574,0.009367681,-0.012861736,0.031327288,0,0,-0.014874142,0.009,0.003853565,-0.011741683,0.018068536,-0.004054054,0.01448907,-0.001763668,0,0.00781893,0.011600928,0.008264463,0,0.007092199,-0.014668598,-0.00166251,0.012354395,0,-0.002638522,0.00697269,0.01793722,0.029649596,-0.014690983,0.009876543,0.066468254,0.033231307,-0.00990099,-0.005420054,0.004491018,0.028911565,0,-0.038598999,0.00698812,0,-0.004545455,0.001594896,-0.006734007,-0.005540166,0.008112094,-0.003225806,0.00174216,0.030373832,0.032733224,0.060338983,0.032930845,-0.010204082,0.036182158,0,0.028245519,0.027369826
2016-11-25,-0.003267974,-0.000141573,0.031746032,0.024866785,0.030373832,0.009280742,0,0.020746888,-0.010282776,0.015276146,0.013063063,0.009259259,-0.00043554,0.016717325,0.023376623,-0.002330226,0.010248902,0,0.000639591,-0.002979738,0.010104936,0.025232404,0.005141388,0.013264554,0.006410256,0.006871826,-0.008287293,0,0.004032258,0.002762431,0.019607843,-0.00257732,0,0.028619529,0.017496635,-0.017653167,0.015576324,0.064581231,0.020460358,0.011904762,0.002053388,0.001889466,0.009654472,0.030680729,0.008185539,0.01880531,0.003164557,-0.004640371,0.002326664,0.008792966,0.012820513,0,0.017421603,0.011892963,0.017274472,0.035643564,0.022031824,0.027137042,0.008018041,0.005300353,-0.003676471,0.00163332,0.01146789,0.015027322,0.003211629,0.017605634,-0.005513692,0.01582015,0.009762901,0.01130742,0.031746032,0.001731102,-0.009911894,0.005235602,0.007197943,0.019559902,-0.013333333,0.000423191,0.0075,0.013623978,0.011922504,0,0.00952381,-0.004460967,0.004163775,0.001038961,-0.002283105,0,0.006779661,0.004178273,0.01975128,0.012944984,0.006956522,0.029478458,0.032223983,-0.008951407,0.021253985,0.008591065,0.006622517,0,-0.012678288,-0.001949318
2016-11-28,0.055737705,0.008247788,-0.005128205,0,0.049886621,-0.000766284,0.019367992,0.028455285,0.020779221,0.001157407,-0.007558915,0,-0.003485839,0.065022422,-0.000846024,0.003670337,0.011594203,0.01261034,0.008628955,0.021518231,0.005386687,-0.00388601,-0.00511509,-0.011636364,0.006369427,-0.003264095,-0.010445682,-0.005449591,0.008032129,0.019283747,-0.008547009,0.003445306,-0.005303477,0.016366612,-0.005291005,0.016384778,-0.00408998,0.055924171,0.040100251,0.006862745,-0.012978142,-0.001885903,-0.030196276,-0.008372093,0.01894452,-0.032030402,0.009463722,0.017871018,0,-0.013470681,0.016877637,0,0.020547945,-0.003917728,0.020754717,0.099426386,-0.008982036,-0.015852048,0.009694258,0,0.003690037,-0.013452915,-0.010204082,0.014804845,0.007076664,0.003460208,0.004435409,-0.004098361,-0.00448895,0.014675052,0.005128205,-0.008064516,0.036707453,0.00390625,-0.004083716,0.011990408,-0.008799497,0.03891709,0.017369727,-0.018145161,0.042709867,0.016528926,0,0.010455564,-0.003455425,-0.016087182,0.011441648,0.012738854,0.01010101,0.016643551,-0.008608321,0.012779553,0,0.052863436,0.045547595,-0.011612903,-0.010405827,0.023850085,-0.004186603,0,0.025682183,-0.005208333
2016-11-29,-0.01242236,0.013938139,-0.005154639,0.041594454,0.043196544,0.01993865,-0.016,0.011857708,-0.03307888,-0.001156069,0.000448029,0.004587156,0.003060778,0.016140351,-0.00762066,0.031914894,0.041547278,-0.00373599,0.035171103,0.005851375,0.01224646,0.032509753,0.002570694,0.003679176,0.018987342,0.01012206,0.007037298,0.002739726,-0.009960159,0.005405405,0.028017241,0.009871245,0,0.001610306,0,-0.00676027,0.05338809,0.00448833,0.039759036,0.00292113,0.009688581,0.006613132,-0.008303062,-0.000938086,0.034528552,0.052159282,0,-0.016793893,0.013463324,0.020883534,0.004149378,0,0.100671141,0.013765978,0.01663586,0.08,-0.01570997,-0.008053691,-0.012555391,0.007029877,0.029411765,0.004132231,-0.01489118,0.01061008,0.024092354,0.003448276,-0.000919963,0.008230453,0.004509192,0.015151515,0.007653061,-0.007549361,0.011802575,0.038910506,-0.010251153,0.030805687,0.021876982,0.044788274,-0.004878049,0.005475702,0.055084746,-0.011382114,0.009433962,-0.014042868,0.019417476,0.007911392,0.015837104,0.007861635,0.013333333,0.024556617,-0.001447178,0.003154574,0.020725389,0,0,0.08616188,0.021030494,0.001663894,0,0,-0.054251435,0.035994764
2016-11-30,-0.028301887,-0.015062327,-0.006908463,-0.015806988,-0.039337474,-0.008270677,-0.031504065,0.00390625,-0.023684211,-0.006944444,-0.011643529,-0.00913242,-0.017436792,-0.049033149,-0.029010239,-0.016108247,-0.013755158,-0.00375,-0.021426385,-0.009889471,-0.004914934,-0.017632242,-0.002564103,-0.021994135,-0.02173913,0.003241969,-0.004891684,-0.009562842,-0.028169014,-0.032258065,0,-0.016574586,0.010663507,-0.028938907,-0.011968085,-0.002094241,0.011695906,-0.049151028,-0.042873696,-0.005825243,-0.008224812,-0.010323792,0.031397174,0.018779343,-0.026315789,-0.006396588,0,-0.02173913,-0.013742556,-0.015735641,-0.012396694,0,0.015243902,-0.009699321,0.083636364,-0.012882448,-0.003683241,-0.01759134,-0.026676639,0.003490401,-0.007142857,-0.020987654,-0.023255814,0.001312336,-0.014540108,-0.017182131,-0.004604052,-0.008163265,-0.012085635,-0.013568521,-0.010126582,-0.010532475,-0.008483563,-0.02247191,0.006214397,-0.027586207,-0.012100527,-0.037802027,0.00245098,-0.010891763,-0.040160643,-0.008223684,-0.018691589,0.014992504,-0.011564626,-0.007849294,-0.024498886,-0.001560062,-0.019736842,-0.002663116,-0.008695652,-0.009433962,-0.003384095,-0.037656904,0,-0.016225962,-0.028836251,-0.03986711,-0.007807808,0,-0.046883618,-0.020846494
2016-12-1,0.025889968,0.006081912,0.012173913,-0.018596788,0.00862069,-0.005307051,0.010493179,0,0.008086253,0.005827506,-0.030811056,0.004608295,0.003549246,-0.01016703,0.014938489,-0.012770138,0.055788006,0.001254705,0.006568658,-0.002350176,-0.006838906,0.006410256,0,0.035232384,0.028571429,-0.003231492,0,0.00137931,0.002070393,0.002777778,-0.004192872,-0.01426102,0,0.024834437,0.078061911,0.016264428,-0.029865125,0.023496241,-0.007263923,-0.000976563,0.00276434,0.007586534,0,-0.012903226,0.033618985,0.019313305,0,0.006349206,0.000928936,0.023181455,0,0,-0.031031031,-0.001958864,0.100671141,-0.026101142,0.04189772,0.013774105,0.005635246,-0.006956522,0.010791367,-0.003783102,0.008333333,0.009174312,-0.00066313,0.003496503,-0.000370028,0.004115226,0.002446697,0.015818432,0.002557545,0.003548196,0.017112299,0.020434227,-0.000514668,0,0.016959799,0.018631025,0.085574572,-0.002752925,-0.0013947,0.054726368,0.033333333,-0.008124077,0.004817619,0.000527426,0.015981735,0.021875,0.018456376,0.002670227,0.007309942,0,0.015280136,0.047826087,0.074400392,0.009773977,0.015906681,-0.006920415,0.010895884,0,0.010416667,0.003870968
2016-12-2,-0.022082019,0.002341184,0.012027491,0.007751938,-0.012820513,-0.012957317,0.002076843,0.023346304,-0.024064171,-0.005793743,-0.007012623,0,-0.017241379,0.000733676,-0.00952381,-0.007628524,-0.022457067,0.007518797,-0.011497825,-0.017078916,-0.005355777,-0.021656051,-0.005141388,-0.007965243,0.043209877,-0.014736222,-0.001404494,-0.022038567,-0.002066116,-0.024930748,0.008421053,-0.009644893,0.003516999,-0.011308562,-0.003745318,0.001548787,-0.012909633,0.085399449,0.024390244,-0.002932551,0.011716058,-0.016470588,-0.019279554,-0.011204482,-0.043367347,-0.025263158,0,-0.023659306,-0.034338747,-0.01640625,0,0,-0.024793388,0.001962709,-0.067073171,-0.031825796,-0.023063276,-0.00951087,-0.021141111,0,0.014234875,0.009704641,-0.028335301,-0.019480519,-0.012441938,-0.006968641,-0.009994448,-0.001639344,-0.0041841,-0.009478673,0.010204082,-0.01591043,-0.018927445,-0.012515645,-0.019052523,0,0.004014824,-0.031809145,0.006756757,0,0.019553073,-0.01572327,-0.013824885,-0.006701415,-0.026712329,-0.009488666,-0.008988764,-0.004587156,0.013179572,-0.023968043,-0.023222061,0,-0.008361204,-0.03526971,-0.059681093,-0.037507562,-0.021920668,-0.008710801,-0.022754491,0,-0.023482245,-0.008354756
2016-12-5,-0.019354839,-0.018162803,-0.008488964,-0.083760684,-0.084415584,0.016988417,-0.004145078,-0.038022814,-0.002739726,-0.009324009,0.005178908,0.004587156,0.000449843,-0.099706745,-0.006993007,-0.006350267,-0.009459459,0.014925373,-0.005972964,0.004194128,-0.004615385,-0.00390625,0.007751938,-0.016788321,-0.023668639,0.004187855,-0.020393812,-0.029577465,0,-0.019886364,-0.020876827,-0.013722886,0.001168224,0.003267974,-0.056390977,-0.038659794,-0.093561368,-0.099830795,-0.09047619,0.011764706,-0.021798365,0.000478469,-0.03621314,-0.025495751,-0.035333333,-0.01511879,0,-0.004846527,-0.001922153,-0.01350278,0,0,-0.058262712,-0.002938296,-0.009803922,-0.091695502,-0.047215496,0.006858711,-0.006245121,0,-0.01754386,-0.002925198,-0.031591738,0.002649007,-0.000503948,-0.003508772,-0.019816788,0.001642036,-0.00035014,0.010252905,0,-0.033532934,-0.033226152,-0.031685678,-0.006299213,0,-0.070439865,-0.041889117,-0.008948546,0.008971705,-0.095890411,-0.036741214,-0.023364486,0.007496252,-0.02955665,0.001064396,-0.004535147,0.024577573,-0.029268293,-0.012278308,-0.035661218,0.00952381,-0.02529511,-0.004301075,-0.100290698,-0.062225016,0.007470651,-0.026362039,-0.063112745,0,0.013489736,-0.023331173
2016-12-6,-0.006578947,0.033233916,-0.025684932,0.013992537,0.002364066,-0.003037206,0.002081165,0,-0.002747253,0.003529412,0.003747073,0.00456621,-0.008992806,0.004071661,0.002640845,0.012445341,0.016371078,0.015931373,0.01771031,0.008949881,-0.001931994,-0.005228758,-0.002564103,-0.008908686,-0.012121212,-0.011021746,0.015075377,-0.007256894,-0.00621118,0,-0.004264392,-0.015260323,0.016336056,-0.029315961,-0.023904382,-0.009115282,-0.002219756,-0.02537594,-0.002617801,-0.004844961,0.005571031,-0.010043042,-0.004830918,-0.00872093,0.01520387,-0.00877193,0,0.018668831,-0.010110737,0,-0.0041841,0,0,-0.006876228,-0.01980198,0.001904762,-0.002541296,-0.017711172,-0.007069914,-0.001751313,-0.021428571,0.000419111,0,-0.026420079,0.025714286,-0.007042254,-0.010108716,0,-0.002451839,0.00135318,-0.007575758,-0.013630731,0.001108647,0,-0.001056524,0,-0.009596294,0.009001286,0.006772009,-0.003419973,-0.004545455,-0.013266998,-0.004784689,-0.003720238,-0.003625816,0.005847953,-0.011389522,-0.031484258,-0.005025126,-0.024861878,-0.012326656,-0.006289308,0,-0.032397408,0.017232095,0.004691689,-0.007415254,0.003610108,0.0176586,0,-0.03587963,0
2016-12-7,0,0.003127148,0.001757469,-0.015639374,0.014150943,0.003046458,0.012461059,0.003952569,0.024793388,-0.001172333,0.008866076,-0.004545455,0.006352087,0.01216545,0.004389816,-0.005647841,0.02147651,0.003618818,0.000932256,0.006505027,-0.000387147,0.005256242,-0.002570694,0.002996255,0.003067485,0.00060241,0.014851485,0.004385965,0,0.014492754,0.006423983,0.025068368,-0.000574053,0.003355705,0.010884354,0.002164502,0.004449388,0.00096432,0.003937008,-0.008763389,0.004847645,-0.001932367,-0.009169364,0.008797654,0.002042206,-0.000553097,0,0.005577689,0.008268482,0.007246377,0,0,0.001124859,-0.004945598,-0.011784512,0.005703422,0.005732484,0.001386963,0.007911392,-0.007017544,0.00729927,0.000837872,0.00250941,-0.004070556,-0.000655415,-0.003546099,-0.002504817,-0.004098361,0.008075843,-0.010810811,-0.010178117,0.007537688,0,0.011780105,0.009518773,0,0.00567992,0.000424809,-0.002242152,0.001372684,0.00608828,0.003361345,0.024038462,-0.002987304,0.006550218,-0.001057082,0,-0.004643963,0.003367003,0.004249292,0.003120125,0,0.005190311,0.017857143,-0.005293806,0.023348899,0.025613661,0.025179856,0.000642674,0,0.036014406,0.00132714
2016-12-8,0.013245033,0.031345278,0.007017544,0.013084112,-0.018604651,-0.011389522,-0.002051282,0.023622047,-0.008064516,0.003521127,-0.005550416,0,-0.001803427,-0.018429487,0.023601399,0.015703308,-0.021024967,-0.016826923,0.016454517,0.005287897,-0.009682417,-0.003921569,0.007731959,0.010455564,-0.003058104,-0.00692354,-0.016724739,-0.013100437,0.039583333,0.005714286,0,-0.01289462,-0.011487651,0.02173913,-0.004037685,0.019978402,0.007751938,-0.022157996,-0.018300654,0.004911591,-0.005513439,-0.002420136,-0.015786609,-0.00872093,0.014945652,0.013281682,0,-0.003169572,-0.009165461,0.020783373,0.004201681,0,-0.025842697,-0.005964215,0.068143101,-0.020793951,-0.003799873,0.013850416,0.007064364,0.033568905,-0.014492754,-0.005023022,-0.008760951,-0.005449591,0.007214297,0.007117438,0.000772648,0.005761317,0.001044932,-0.010928962,0.005141388,-0.015586035,-0.008859358,0.010349288,-0.00942902,0.033096927,-0.009302326,0.007643312,-0.02247191,0.007539411,-0.025718608,-0.013400335,-0.018779343,-0.002247191,-0.011569053,-0.003703704,-0.00921659,0.00933126,-0.005033557,-0.002820874,-0.0155521,0,-0.006884682,-0.00877193,0.002128792,-0.012385919,0.005202914,0.038596491,-0.008991651,0,-0.005793743,-0.008614977
2016-12-9,0,0.00016608,0,-0.006457565,0.018957346,-0.004608295,0.002055498,0.003846154,0.002710027,0.014035088,0.002325581,0.00913242,0.003613369,0.032653061,0.015371477,0.005263158,-0.002684564,-0.003667482,-0.003665241,-0.00993571,-0.000782167,0.007874016,0.043478261,-0.008130081,0.021472393,-0.023037284,-0.004961021,0.002949853,0.036072144,0,0.019148936,0.040990991,-0.007553748,0.011456628,0.009459459,0.005293806,0.006593407,0.034482759,0.022636485,0.010752688,-0.002772003,-0.002426007,0.002765487,-0.004887586,0.000669344,-0.00054615,0,0.001589825,0.000486855,0.001566171,0.020920502,0,0.01384083,0.006,0,0.086872587,-0.001907184,0.021857923,0.026240582,0.005128205,0.003676471,0.014303744,0.005050505,-0.001369863,0.005209181,0.035335689,-0.005404362,0.015548282,0.010090466,0.009668508,0.028132992,0.021532616,0.003351955,-0.006402049,-0.012691698,0.043478261,0.009389671,0.03708386,-0.006896552,0.023129252,0.023291925,0.008488964,0.004784689,-0.013513514,0.005120702,-0.009559214,0.002325581,-0.009244992,0.008431703,-0.001414427,0,0.012658228,0.005199307,0.008849558,0.028677642,0,-0.001035197,-0.006756757,0.000648088,0,0.015151515,0.002673797
2016-12-12,-0.032679739,-0.032280562,0.019163763,-0.027855153,-0.037209302,-0.045524691,-0.005128205,-0.030651341,-0.037837838,-0.014994233,-0.006032483,0,-0.02160216,-0.003162055,-0.022708158,-0.03828534,-0.051144011,-0.003680982,-0.029736358,-0.033057851,-0.005479452,-0.026041667,0.004901961,0,0.009009009,-0.031026993,-0.025641026,-0.029411765,-0.005802708,-0.036931818,-0.018789144,-0.010385115,0.009367681,-0.011326861,-0.02811245,0.001579779,-0.017467249,-0.022857143,-0.032552083,0.008704062,-0.000694927,-0.01118677,-0.062327634,-0.046168959,-0.03277592,-0.018032787,0,-0.026190476,-0.029683698,-0.019546521,0.012295082,0,-0.04778157,-0.004970179,-0.028708134,-0.04973357,-0.044585987,-0.00802139,-0.017974684,0.00170068,-0.007326007,0.003318125,-0.020100503,-0.037037037,-0.027368421,-0.003412969,-0.05550165,0.006446414,0.001033414,-0.040355677,-0.004975124,-0.022938624,-0.0155902,-0.030927835,-0.042849491,0,-0.02923588,-0.029662739,-0.064814815,0.002659574,-0.030349014,-0.038720539,-0.028571429,-0.03348554,-0.019650655,-0.018230563,-0.013921114,-0.021772939,-0.010033445,-0.033994334,-0.014218009,0.009375,-0.018965517,-0.01754386,-0.061435209,-0.011881188,-0.003108808,-0.035714286,-0.04015544,0,-0.06946039,-0.028666667
2016-12-13,0.010135135,0.018806411,-0.01025641,0.027698185,-0.002415459,-0.00323363,-0.009278351,-0.011857708,0.005617978,-0.008196721,0.006535948,-0.018099548,-0.024379025,0.002379064,-0.015490534,0.026539639,0.036879433,-0.025862069,0.019273302,0.001221001,-0.002361275,0.004010695,-0.017073171,0.01490313,0.008928571,0.006083894,0,0.001515152,-0.017509728,0,-0.008510638,-0.012680367,-0.011600928,-0.006546645,-0.016528926,-0.021556257,0.012222222,-0.007797271,-0.009421265,-0.018216683,-0.009040334,-0.015248401,-0.008823529,0.005149331,-0.008990318,0.004451864,-0.04375,0.016299919,0.024573721,0.003987241,-0.016194332,0,0.004778973,-0.006993007,0.062397373,-0.029906542,0.002666667,-0.018867925,-0.006960557,-0.006791171,-0.014760148,-0.018602728,0.01025641,-0.012820513,0.035797536,-0.010273973,0.016848161,-0.014411529,-0.006882312,0.000712758,-0.0175,-0.006979695,-0.004524887,0.006648936,0.009513151,0.043859649,-0.001368925,-0.016750419,0.007425743,-0.019230769,-0.006259781,0.008756567,0.004901961,0.001574803,-0.002969562,0,-0.004705882,-0.001589825,0.018581081,-0.013196481,-0.016025641,-0.015479876,0,0.046875,0.008250825,-0.005344021,0.03950104,0.008818342,-0.001349528,0,-0.001850709,-0.012354152
2016-12-14,0.033444816,-0.002223195,-0.001727116,-0.019516729,-0.033898305,-0.01135442,-0.024973985,-0.004,-0.008379888,-0.002361275,-0.020871985,0,-0.00990099,-0.039556962,-0.001748252,-0.009280742,-0.012311902,0.06573957,-0.021698698,-0.00304878,0.00433925,-0.009320905,0.00248139,-0.019089574,0.020648968,0.03214513,0.009502924,-0.015128593,-0.003960396,0.008849558,-0.006437768,0.007971656,-0.001760563,0.009884679,0.00280112,0.049973133,0,-0.050098232,-0.039402174,0.000976563,-0.018245614,-0.008491508,-0.033234421,-0.005122951,0.00209351,-0.019390582,-0.006535948,-0.023255814,0.020068527,-0.022239873,0.004115226,0,-0.01902497,-0.004024145,-0.052550232,-0.053949904,-0.00731383,0.005494505,0.007528557,0.018803419,0.007490637,-0.00294861,-0.008883249,-0.018759019,-0.003054171,0.003460208,-0.024045262,0.006498781,0.01039501,-0.009259259,0,-0.016613419,-0.009090909,-0.019815059,-0.007760532,-0.046218487,0.004455106,-0.01362862,0.007371007,-0.003380663,-0.034645669,-0.003472222,-0.024390244,0.003930818,-0.010424423,-0.00054615,-0.011820331,-0.025477707,0.004975124,-0.013372957,-0.012214984,0,0.003514938,0,-0.009274414,-0.0161182,-0.019,0.005244755,-0.023648649,0,-0.004944376,-0.013898541
